what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1411145331594
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1411145331637
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1411145333571
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1411145333571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145346421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145351272
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145361150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145362844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145363261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145364985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145396461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145402219
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411145404658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145417511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145419582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145420720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145424166
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145426365
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1411145431416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145433261
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145435980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145450324
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145452668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145465831
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145466800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145581622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145589745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145592958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145593138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145594798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145679407
activated,view,org.python.pydev,2.7.1.2012100913,"org.python.pydev.navigator.view",1411145682856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145686402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145689175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145693329
opened,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1411145699611
activated,editor,org.python.pydev,2.7.1.2012100913,"org.python.pydev.editor.PythonEditor",1411145699639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145699665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411145701859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145702625
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145704762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145706459
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145726640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145752622
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145755253
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145793486
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145795786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145806038
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145808198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145820314
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145822417
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145824388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145847697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411145849391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145851132
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145854729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145860202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145869600
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411145877648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145878455
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145881489
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145883418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145889808
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411145892612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145903432
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145905593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411145910945
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1411145912090
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145914694
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145916761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145921552
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145922505
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145928777
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411145930434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145939000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145943850
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1411145946594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145947890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145958487
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411145959822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411145963134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411145964307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411145966036
